station_cd,station_name,lon,lat
9933101,千葉みなと,140.102495,35.607391
9933102,市役所前,140.107757,35.606878
9933103,千葉,140.114136,35.612084
9933104,栄町,140.118592,35.612822
9933105,葭川公園,140.120142,35.608551
9933106,県庁前,140.12222,35.603958
9933201,千葉,140.114136,35.612084
9933202,千葉公園,140.117944,35.619774
9933203,作草部,140.115314,35.625806
9933204,天台,140.112902,35.631447
9933205,穴川,140.111849,35.639645
9933206,スポーツセンター,140.11611,35.643164
9933207,動物公園,140.125437,35.642585
9933208,みつわ台,140.134873,35.6387
9933209,都賀,140.148736,35.635491
9933210,桜木,140.160935,35.631308
9933211,小倉台,140.171873,35.627755
9933212,千城台北,140.181972,35.627436
9933213,千城台,140.18856,35.622314
9933301,馬橋,139.917042,35.811949
9933302,幸谷,139.919912,35.826642
9933303,小金城趾,139.916887,35.83601
9933304,鰭ヶ崎,139.911121,35.840948
9933305,平和台,139.901108,35.85123
9933306,流山,139.901766,35.855771
9933401,多摩センター,139.422782,35.623724
9933402,松が谷,139.422201,35.63169
9933403,大塚・帝京大学,139.416461,35.636878
9933404,中央大学・明星大学,139.408672,35.64197
9933405,多摩動物公園,139.403672,35.648666
9933406,程久保,139.410698,35.655093
9933407,高幡不動,139.415184,35.66148
9933408,万願寺,139.420079,35.671249
9933409,甲州街道,139.409191,35.678262
9933410,柴崎体育館,139.409191,35.689475
9933411,立川南,139.412546,35.696077
9933412,立川北,139.41254,35.699502
9933413,高松,139.413242,35.710158
9933414,立飛,139.417387,35.714717
9933415,泉体育館,139.419525,35.718775
9933416,砂川七番,139.418097,35.723319
9933417,玉川上水,139.417866,35.73223
9933418,桜街道,139.416653,35.739
9933419,上北台,139.415822,35.745824
9933501,銚子,140.827557,35.729449
9933502,仲ノ町,140.833871,35.728813
9933503,観音,140.840112,35.728952
9933504,本銚子,140.847844,35.731055
9933505,笠上黒生,140.856893,35.728427
9933506,西海鹿島,140.860207,35.725131
9933507,海鹿島,140.863096,35.722089
9933508,君ヶ浜,140.860527,35.714093
9933509,犬吠,140.860935,35.706258
9933510,外川,140.857322,35.699314
9933601,浜松町,139.756747,35.655666
9933602,天王洲アイル,139.750675,35.622908
9933603,大井競馬場前,139.74708,35.595006
9933604,流通センター,139.748964,35.58186
9933605,昭和島,139.749918,35.570656
9933606,整備場,139.753366,35.555125
9933607,天空橋,139.75423,35.548908
9933611,羽田空港第3ターミナル,139.768206,35.544169
9933608,新整備場,139.786777,35.542773
9933609,羽田空港第1ターミナル,139.784653,35.549163
9933610,羽田空港第2ターミナル,139.787979,35.550734
9933701,新木場,139.827402,35.646172
9933702,東雲,139.804395,35.640987
9933703,国際展示場,139.791617,35.63441
9933704,東京テレポート,139.778896,35.62753
9933705,天王洲アイル,139.750793,35.620562
9933706,品川シーサイド,139.749549,35.608524
9933707,大井町,139.735025,35.607535
9933708,大崎,139.728439,35.619772
9933801,西船橋,139.958972,35.707127
9933802,東海神,139.980343,35.705888
9933803,飯山満,140.0223,35.71407
9933804,北習志野,140.04236,35.721674
9933805,船橋日大前,140.058962,35.726931
9933806,八千代緑が丘,140.073461,35.728884
9933807,八千代中央,140.103713,35.727807
9933808,村上,140.118375,35.72371
9933809,東葉勝田台,140.126075,35.715458
9933901,小田原,139.155396,35.256229
9933902,箱根板橋,139.145169,35.245169
9933903,風祭,139.129104,35.246229
9933904,入生田,139.121244,35.240894
9933905,箱根湯本,139.103743,35.233555
9933906,塔ノ沢,139.094016,35.234521
9933907,大平台,139.073849,35.238664
9933908,宮ノ下,139.063052,35.241913
9933909,小涌谷,139.053162,35.240374
9933910,彫刻の森,139.050856,35.246529
9933911,強羅,139.048162,35.25085
9934001,京成高砂,139.866875,35.750932
9934002,新柴又,139.879376,35.75101
9934003,矢切,139.899742,35.757503
9934004,北国分,139.914252,35.762916
9934005,秋山,139.930723,35.765299
9934006,東松戸,139.942957,35.769954
9934007,松飛台,139.957739,35.775377
9934008,大町,139.973567,35.775103
9934009,新鎌ヶ谷,139.998361,35.779481
9934010,西白井,140.031545,35.784364
9934011,白井,140.0541,35.784723
9934012,小室,140.076073,35.787004
9934013,千葉ニュータウン中央,140.116159,35.800175
9934014,印西牧の原,140.166911,35.803608
9934015,印旛日本医大,140.203112,35.787512
9934101,新藤原,139.732963,36.852505
9934102,龍王峡,139.718542,36.860909
9934103,川治温泉,139.703775,36.884036
9934104,川治湯元,139.702772,36.895126
9934105,湯西川温泉,139.68824,36.929482
9934106,中三依温泉,139.69614,36.985843
9934107,上三依塩原温泉口,139.727168,37.014461
9934108,男鹿高原,139.723845,37.04784
9934109,会津高原尾瀬口,139.705067,37.089949
9934201,日暮里,139.771287,35.727908
9934202,西日暮里,139.766857,35.731954
9934203,赤土小学校前,139.768989,35.742454
9934204,熊野前,139.769695,35.748972
9934205,足立小台,139.770381,35.754658
9934206,扇大橋,139.770808,35.763897
9934207,高野,139.770679,35.768359
9934208,江北,139.770306,35.774021
9934209,西新井大師西,139.770094,35.781505
9934210,谷在家,139.770043,35.788774
9934211,舎人公園,139.770183,35.79623
9934212,舎人,139.770108,35.8057
9934213,見沼代親水公園,139.770719,35.814544
9934301,中山,139.54032,35.515029
9934302,川和町,139.548745,35.52802
9934303,都筑ふれあいの丘,139.561359,35.536583
9934304,センター南,139.574325,35.545863
9934305,センター北,139.578386,35.553534
9934306,北山田,139.592258,35.561077
9934307,東山田,139.604369,35.554302
9934308,高田,139.619944,35.549713
9934309,日吉本町,139.633554,35.549883
9934310,日吉,139.647008,35.553313
9934401,強羅,139.048162,35.25085
9934402,公園下,139.045639,35.249944
9934403,公園上,139.043167,35.249083
9934404,中強羅,139.040556,35.248167
9934405,上強羅,139.038056,35.247306
9934406,早雲山,139.035611,35.246444
9940101,大月,138.942248,35.612938
9940102,上大月,138.938128,35.609341
9940103,田野倉,138.931271,35.593456
9940104,禾生,138.929191,35.575175
9940105,赤坂,138.916035,35.566093
9940106,都留市,138.907525,35.557199
9940107,谷村町,138.904631,35.550744
9940108,都留文科大学前,138.896438,35.542531
9940109,十日市場,138.887489,35.538881
9940110,東桂,138.870758,35.536334
9940111,三つ峠,138.84555,35.524291
9940112,寿,138.82558,35.508442
9940113,葭池温泉前,138.812212,35.502084
9940114,下吉田,138.80366,35.497909
9940115,月江寺,138.798105,35.493313
9940116,富士山,138.795686,35.483536
9940117,富士急ハイランド,138.782048,35.488974
9940118,河口湖,138.768852,35.498231
9940201,六日町,138.875872,37.067065
9940202,魚沼丘陵,138.877619,37.09614
9940203,美佐島,138.789774,37.130996
9940204,しんざ,138.768339,37.139675
9940205,十日町,138.756188,37.134562
9940206,まつだい,138.613884,37.132209
9940207,ほくほく大島,138.509551,37.146997
9940208,虫川大杉,138.441409,37.154897
9940209,うらがわら,138.419047,37.159285
9940210,大池いこいの森,138.373406,37.18442
9940211,くびき,138.361689,37.198168
9940212,犀潟,138.305154,37.210345
9940301,軽井沢,138.635096,36.342889
9940302,中軽井沢,138.593147,36.347576
9940303,信濃追分,138.558582,36.335538
9940304,御代田,138.50619,36.318986
9940305,平原,138.453926,36.308606
9940306,小諸,138.421715,36.326903
9940307,滋野,138.363543,36.342586
9940308,田中,138.329414,36.354433
9940309,大屋,138.297109,36.369566
9940310,信濃国分寺,138.273385,36.378592
9940311,上田,138.249298,36.396579
9940312,西上田,138.20855,36.417318
9940313,テクノさかき,138.188204,36.440584
9940314,坂城,138.181315,36.46195
9940315,戸倉,138.153017,36.492913
9940319,千曲,138.141661,36.509039
9940316,屋代,138.128191,36.532062
9940317,屋代高校前,138.132489,36.547853
9940318,篠ノ井,138.138046,36.5771
9940401,上田,138.24882,36.396691
9940402,城下,138.242712,36.392454
9940403,三好町,138.235585,36.391712
9940404,赤坂上,138.227224,36.391301
9940405,上田原,138.221439,36.390488
9940406,寺下,138.21634,36.38388
9940407,神畑,138.216965,36.377841
9940408,大学前,138.215171,36.371287
9940409,下之郷,138.217227,36.363249
9940410,中塩田,138.204728,36.363212
9940411,塩田町,138.198445,36.360888
9940412,中野,138.193438,36.360654
9940413,舞田,138.18288,36.359621
9940414,八木沢,138.175786,36.358365
9940415,別所温泉,138.161924,36.353121
9940501,長野,138.188396,36.644341
9940502,市役所前,138.191488,36.649141
9940503,権堂,138.19188,36.653088
9940504,善光寺下,138.193513,36.658673
9940505,本郷,138.204014,36.662567
9940506,桐原,138.21303,36.665642
9940507,信濃吉田,138.220904,36.667428
9940508,朝陽,138.240635,36.666326
9940509,附属中学前,138.248298,36.662488
9940510,柳原,138.258317,36.663438
9940511,村山,138.279556,36.659295
9940512,日野,138.289574,36.655621
9940513,須坂,138.304239,36.656841
9940514,北須坂,138.308705,36.678283
9940515,小布施,138.312771,36.698942
9940516,都住,138.322086,36.704122
9940517,桜沢,138.349642,36.712641
9940518,延徳,138.362693,36.726973
9940519,信州中野,138.364901,36.74476
9940520,中野松川,138.374252,36.750615
9940521,信濃竹原,138.393672,36.761045
9940522,夜間瀬,138.403322,36.759998
9940523,上条,138.407619,36.749641
9940524,湯田中,138.414877,36.741659
9940601,屋代,138.128534,36.531972
9940602,東屋代,138.132084,36.542321
9940603,雨宮,138.14809,36.548865
9940604,岩野,138.162877,36.560628
9940605,象山口,138.188596,36.561209
9940606,松代,138.198083,36.565876
9940607,金井山,138.201443,36.591282
9940608,大室,138.223692,36.601024
9940609,信濃川田,138.238512,36.605488
9940610,若穂,138.252938,36.610779
9940611,綿内,138.25961,36.625075
9940612,井上,138.280758,36.638376
9940613,須坂,138.304239,36.656841
9940701,松本,137.963846,36.231081
9940702,西松本,137.963299,36.227111
9940703,渚,137.956006,36.227169
9940704,信濃荒井,137.949484,36.229019
9940705,大庭,137.941346,36.226961
9940706,下新,137.922564,36.22513
9940707,北新・松本大学前,137.913823,36.219816
9940708,新村,137.905304,36.216441
9940709,三溝,137.891469,36.212863
9940710,森口,137.881315,36.208136
9940711,下島,137.871841,36.206131
9940712,波田,137.856412,36.200358
9940713,渕東,137.840313,36.195325
9940714,新島々,137.821689,36.18977
9940801,電鉄富山,137.214163,36.700757
9940802,稲荷町,137.231247,36.696597
9940839,新庄田中,137.241417,36.697972
9940803,東新庄,137.253021,36.698644
9940804,越中荏原,137.266222,36.698978
9940805,越中三郷,137.290792,36.703309
9940806,越中舟橋,137.306632,36.705725
9940807,寺田,137.319145,36.698852
9940808,越中泉,137.327245,36.699905
9940809,相ノ木,137.335472,36.701963
9940840,新相ノ木,137.342278,36.703128
9940810,上市,137.357603,36.704463
9940811,新宮川,137.351128,36.717292
9940812,中加積,137.350947,36.735309
9940813,西加積,137.340139,36.746405
9940814,西滑川,137.334617,36.755579
9940815,中滑川,137.339963,36.761992
9940816,滑川,137.348676,36.768955
9940817,浜加積,137.361411,36.77743
9940818,早月加積,137.372079,36.784082
9940819,越中中村,137.382688,36.790673
9940820,西魚津,137.394653,36.803775
9940821,電鉄魚津,137.400288,36.815113
9940822,新魚津,137.405459,36.82657
9940823,経田,137.416203,36.848846
9940824,電鉄石田,137.423194,36.865928
9940825,電鉄黒部,137.444125,36.874091
9940826,東三日市,137.450908,36.874677
9940827,荻生,137.459221,36.875038
9940828,長屋,137.470803,36.873678
9940841,新黒部,137.4801774,36.87316273
9940829,舌山,137.485948,36.87187
9940830,若栗,137.493175,36.871151
9940831,栃屋,137.505842,36.869788
9940832,浦山,137.519407,36.8634
9940833,下立口,137.532908,36.859571
9940834,下立,137.541396,36.857707
9940835,愛本,137.553769,36.855975
9940836,内山,137.556733,36.846826
9940837,音沢,137.559833,36.840716
9940838,宇奈月温泉,137.583541,36.815694
9940901,寺田,137.319145,36.698852
9940902,稚子塚,137.317515,36.686595
9940903,田添,137.317768,36.679759
9940904,五百石,137.314097,36.665361
9940905,榎町,137.316519,36.657559
9940906,下段,137.317735,36.647899
9940907,釜ヶ淵,137.319288,36.633317
9940908,沢中山,137.320972,36.622207
9940909,岩峅寺,137.319922,36.608214
9940910,横江,137.335605,36.582175
9940911,千垣,137.373843,36.573752
9940912,有峰口,137.380218,36.573066
9940913,本宮,137.395716,36.574919
9940914,立山,137.445234,36.583253
9941001,電鉄富山,137.214163,36.700757
9941002,稲荷町,137.231247,36.696597
9941016,栄町,137.233333,36.691389
9941003,不二越,137.232453,36.687848
9941004,大泉,137.228979,36.677719
9941005,南富山,137.2205,36.670406
9941006,朝菜町,137.224883,36.660579
9941007,上堀,137.230127,36.65338
9941008,小杉,137.233164,36.649433
9941009,布市,137.235455,36.645178
9941010,開発,137.242854,36.636207
9941011,月岡,137.263341,36.626475
9941012,大庄,137.275618,36.619565
9941013,上滝,137.295564,36.609622
9941014,大川寺,137.308721,36.608322
9941015,岩峅寺,137.319922,36.608214
9941102,飛騨中山,137.253351,36.453706
9941103,茂住,137.274001,36.434892
9941104,漆山,137.286866,36.399248
9941105,神岡鉱山前,137.294294,36.341154
9941106,飛騨神岡,137.294277,36.331511
9941107,神岡大橋,137.300685,36.323998
9941108,奥飛騨温泉口,137.306931,36.319349
9941201,宇奈月,137.58586,36.815038
9941202,黒薙,137.624738,36.786638
9941203,鐘釣,137.651315,36.734378
9941204,欅平,137.658179,36.696732
9941301,南富山駅前,137.22044,36.670484
9942201,丸の内,137.208896,36.692563
9941302,大町,137.220483,36.673066
9942202,国際会議場前,137.21139,36.691654
9941303,堀川小泉,137.219281,36.675647
9942203,大手モール,137.211334,36.689388
9941304,小泉町,137.217779,36.678745
9942204,グランドプラザ前,137.213386,36.688923
9941305,西中野,137.216663,36.680844
9941306,広貫堂前,137.215934,36.683357
9942206,中町（西町北）,137.215722,36.690306
9941307,上本町,137.215762,36.686282
9942207,荒町,137.215805,36.691513
9941308,西町,137.215676,36.689001
9941321,中町（西町北）,137.215722,36.690306
9942208,桜橋,137.215934,36.69461
9941309,荒町,137.215805,36.691513
9942209,電気ビル前,137.216105,36.697432
9941310,桜橋,137.215934,36.69461
9942210,地鉄ビル前,137.216105,36.698584
9941311,電気ビル前,137.216105,36.697432
9942211,電鉄富山駅・エスタ前,137.213316,36.700236
9942214,富山駅,137.212864,36.70161236
9941312,地鉄ビル前,137.216105,36.698584
9942212,新富町,137.211256,36.69886
9941313,電鉄富山駅・エスタ前,137.213316,36.700236
9941322,富山駅,137.2128801,36.70161021
9942213,県庁前,137.20984,36.695728
9941314,新富町,137.211256,36.69886
9941315,県庁前,137.20984,36.695728
9941316,丸の内,137.208896,36.692563
9941317,諏訪川原,137.206535,36.692322
9941318,安野屋,137.201772,36.692838
9941319,富山トヨペット本社前,137.19542,36.694834
9941320,富山大学前,137.191129,36.698688
9941401,高岡駅,137.014722,36.742173
9941425,末広町,137.013148,36.744825
9941402,片原町,137.012838,36.746389
9941403,坂下町,137.014585,36.747367
9941404,急患医療センター前,137.017788,36.749761
9941405,広小路,137.020615,36.752566
9941406,志貴野中学校前,137.023759,36.755648
9941407,市民病院前,137.0261,36.758196
9941408,江尻,137.029761,36.761501
9941409,旭ヶ丘,137.032469,36.763965
9941410,荻布,137.035619,36.76682
9941411,新能町,137.037713,36.770258
9941412,米島口,137.038718,36.773
9941413,能町口,137.049031,36.773239
9941414,新吉久,137.052839,36.776086
9941415,吉久,137.056369,36.782018
9941416,中伏木,137.061655,36.788224
9941417,六渡寺,137.066443,36.788935
9941418,庄川口,137.070729,36.784433
9941419,西新湊,137.0753,36.780056
9941420,新町口,137.084259,36.778983
9941421,中新湊,137.088617,36.775148
9941422,東新湊,137.099368,36.777825
9941423,海王丸,137.105331,36.776726
9941424,越ノ潟,137.111839,36.774704
9941501,富山駅,137.2128801,36.70161021
9941502,インテック本社前,137.216685,36.703556
9941503,奥田中学校前,137.223637,36.703522
9941504,下奥井,137.224478,36.711311
9941505,粟島（大阪屋ショップ前）,137.224796,36.719391
9941506,越中中島,137.224844,36.722121
9941507,城川原,137.226082,36.731103
9941508,犬島新町,137.22662,36.735445
9941509,蓮町（馬場記念公園前）,137.227463,36.742663
9941510,萩浦小学校前,137.228643,36.748602
9941511,東岩瀬,137.230479,36.751935
9941512,競輪場前,137.233907,36.757454
9941513,岩瀬浜,137.23409,36.761212
9941601,野町,136.644309,36.553779
9941602,西泉,136.633524,36.553445
9941603,新西金沢,136.622688,36.553067
9941604,押野,136.622114,36.541805
9941605,野々市,136.620891,36.536459
9941606,野々市工大前,136.621767,36.532336
9941607,馬替,136.620576,36.522935
9941608,額住宅前,136.618851,36.518507
9941609,乙丸,136.617681,36.511853
9941610,四十万,136.615684,36.498879
9941619,陽羽里,136.614869,36.493628
9941611,曽谷,136.614407,36.490028
9941612,道法寺,136.613535,36.484315
9941613,井口,136.612307,36.476282
9941614,小柳,136.611466,36.470639
9941615,日御子,136.615199,36.46479
9941616,鶴来,136.623818,36.452178
9941617,中鶴来,136.624412,36.446407
9941618,加賀一の宮,136.632878,36.437691
9941701,北鉄金沢,136.649524,36.578637
9941702,七ツ屋,136.651752,36.583108
9941703,上諸江,136.648941,36.590835
9941704,磯部,136.648313,36.596554
9941705,割出,136.648474,36.602619
9941706,三口,136.647579,36.606572
9941707,三ツ屋,136.645538,36.611941
9941708,大河端,136.643368,36.616701
9941709,北間,136.641265,36.622625
9941710,蚊爪,136.64319,36.625886
9941711,粟ヶ崎,136.638149,36.630224
9941712,内灘,136.63416,36.63336
9941808,七尾,136.964501,37.041613
9941801,和倉温泉,136.925884,37.074663
9941802,田鶴浜,136.891193,37.065719
9941803,笠師保,136.857587,37.079288
9941804,能登中島,136.853339,37.109174
9941805,西岸,136.87443,37.147604
9941806,能登鹿島,136.897879,37.179723
9941807,穴水,136.904592,37.228015
9941901,福井,136.223779,36.061711
9941902,新福井,136.226721,36.064714
9941903,福井口,136.233176,36.071386
9941904,越前開発,136.241275,36.075358
9941905,越前新保,136.251314,36.080392
9941906,追分口,136.261507,36.082478
9941907,東藤島,136.269837,36.086686
9941908,越前島橋,136.277123,36.089967
9941909,観音町,136.289913,36.091726
9941910,松岡,136.301703,36.09402
9941911,志比堺,136.311021,36.097792
9941912,永平寺口,136.32678,36.095849
9941913,下志比,136.336346,36.090674
9941914,光明寺,136.344586,36.088463
9941915,轟,136.361071,36.08688
9941916,越前野中,136.37685,36.082887
9941917,山王,136.39243,36.079143
9941918,越前竹原,136.413023,36.073945
9941919,小舟渡,136.434054,36.075553
9941920,保田,136.451611,36.069838
9941921,発坂,136.465684,36.072643
9941922,比島,136.483574,36.066011
9941923,勝山,136.492079,36.056362
9942001,福井,136.223779,36.061711
9942002,新福井,136.226721,36.064714
9942003,福井口,136.233176,36.071386
9942024,まつもと町屋,136.2290465,36.07696597
9942004,西別院,136.222704,36.07516
9942005,田原町,136.21738,36.074888
9942006,福大前西福井,136.210339,36.074218
9942022,日華化学前,136.206479,36.080945
9942023,八ツ島,136.205943,36.086407
9942007,新田塚,136.205299,36.092483
9942008,中角,136.204591,36.10111
9942009,鷲塚針原,136.204793,36.12061
9942010,太郎丸エンゼルランド,136.20574,36.131298
9942011,西春江ハートピア,136.206187,36.138964
9942012,西長田ゆりの里,136.206472,36.153615
9942013,下兵庫こうふく,136.202507,36.170129
9942014,大関,136.203687,36.186574
9942015,本荘,136.202881,36.205011
9942016,番田,136.202333,36.212358
9942017,あわら湯のまち,136.193695,36.223159
9942018,水居,136.172019,36.219081
9942019,三国神社,136.158037,36.214773
9942020,三国,136.149615,36.217012
9942021,三国港,136.140049,36.220264
9942101,越前武生,136.170274,35.906426
9942102,北府,136.166563,35.910114
9942124,スポーツ公園,136.168105,35.919093
9942103,家久,136.17054,35.925988
9942104,サンドーム西,136.180564,35.936514
9942105,西鯖江,136.1819,35.946352
9942106,西山公園,136.185833,35.952437
9942107,水落,136.183191,35.962308
9942108,神明,136.181885,35.972731
9942109,鳥羽中,136.187556,35.981522
9942110,三十八社,136.193805,35.989143
9942125,泰澄の里,136.198333,35.999444
9942111,浅水,136.201737,36.006724
9942112,ハーモニーホール,136.205433,36.014187
9942126,清明,136.209444,36.022222
9942113,江端,136.212379,36.028391
9942114,ベル前,136.213882,36.033685
9942115,花堂,136.215176,36.040851
9942116,赤十字前,136.216623,36.048683
9942117,商工会議所前,136.215014,36.053613
9942118,足羽山公園口,136.215109,36.057737
9942119,福井城址大名町,136.217566,36.063523
9942120,福井駅,136.220625,36.061871
9942122,仁愛女子高校,136.218058,36.069319
9942123,田原町,136.21738,36.074888
1140524,直江津,138.242265,37.170251
1140523,谷浜,138.173867,37.162399
1140522,有間川,138.136553,37.163323
1140521,名立,138.092649,37.15584
1140520,筒石,138.060768,37.127473
1140519,能生,137.988405,37.096049
1140518,浦本,137.939659,37.073935
1140517,梶屋敷,137.905738,37.056577
1140516,糸魚川,137.861311,37.043631
1140515,青海,137.795622,37.022469
1140514,親不知,137.738104,37.006818
9942301,市振,137.650373,36.980448
1140321,直江津,138.242265,37.170251
1140320,春日山,138.234922,37.148042
1140319,高田,138.242018,37.115226
1140318,南高田,138.242973,37.096766
1140317,上越妙高,138.249476,37.081813
1140316,北新井,138.257699,37.05296
1140315,新井,138.255614,37.026738
1140314,二本木,138.232765,36.989608
1140313,関山,138.226415,36.933048
1140312,妙高高原,138.211953,36.872175
9942501,倶利伽羅,136.791605,36.672489
1141548,石動,136.865859,36.672492
1141549,福岡,136.932079,36.708239
1141550,西高岡,136.965295,36.724295
1141556,高岡やぶなみ,136.988889,36.737528
1141551,高岡,137.015274,36.740948
1141552,越中大門,137.055904,36.733818
1141553,小杉,137.092767,36.720947
1141554,呉羽,137.164874,36.718845
1141555,富山,137.213091,36.701384
1140502,東富山,137.248953,36.741589
1140503,水橋,137.298404,36.743454
1140504,滑川,137.348666,36.769318
1140505,東滑川,137.37805,36.787987
1140506,魚津,137.405693,36.82642
1140507,黒部,137.434393,36.869322
1140508,生地,137.426534,36.906031
1140509,西入善,137.459298,36.930124
1140510,入善,137.499,36.941296
1140511,泊,137.556179,36.951897
1140512,越中宮崎,137.599423,36.973863
1140513,市振,137.650373,36.980448
9942601,金沢,136.648166,36.578117
1141544,東金沢,136.669806,36.593652
1141545,森本,136.689489,36.612144
1141546,津幡,136.730759,36.657895
1141547,倶利伽羅,136.791605,36.672489
9942701,長野,138.189101,36.643307
1140306,北長野,138.222534,36.665123
1140307,三才,138.244079,36.686674
1140308,豊野,138.274458,36.710642
1140309,牟礼,138.247121,36.753239
1140310,古間,138.230461,36.792295
1140311,黒姫,138.197195,36.807214
9942702,妙高高原,138.211953,36.872175
9950101,伊東,139.092125,34.9747
9950102,南伊東,139.087893,34.95757
9950103,川奈,139.124936,34.950906
9950104,富戸,139.131676,34.91005
9950105,城ヶ崎海岸,139.1217,34.889878
9950106,伊豆高原,139.107961,34.87732
9950107,伊豆大川,139.074014,34.843208
9950108,伊豆北川,139.075487,34.827174
9950109,伊豆熱川,139.069307,34.817042
9950110,片瀬白田,139.06122,34.801783
9950111,伊豆稲取,139.037108,34.774546
9950112,今井浜海岸,139.004692,34.753714
9950113,河津,138.996179,34.747711
9950114,稲梓,138.949399,34.722066
9950115,蓮台寺,138.941274,34.699634
9950116,伊豆急下田,138.944274,34.679647
9950201,三島,138.911369,35.125946
9950202,三島広小路,138.911202,35.119272
9950203,三島田町,138.918421,35.116205
9950204,三島二日町,138.926001,35.111039
9950205,大場,138.939414,35.092569
9950206,伊豆仁田,138.941509,35.078821
9950207,原木,138.943695,35.065653
9950208,韮山,138.945467,35.053547
9950209,伊豆長岡,138.947539,35.039907
9950210,田京,138.945767,35.014551
9950211,大仁,138.937527,34.994467
9950212,牧之郷,138.954317,34.988677
9950213,修善寺,138.950545,34.979091
9950301,吉原,138.701839,35.144176
9950302,ジヤトコ前（ジヤトコ１地区前）,138.690076,35.157775
9950303,吉原本町,138.689774,35.160821
9950304,本吉原,138.692716,35.161946
9950305,岳南原田,138.704517,35.166076
9950306,比奈,138.713602,35.161485
9950307,岳南富士岡,138.723356,35.160949
9950308,須津,138.733944,35.160444
9950309,神谷,138.74303,35.16103
9950310,岳南江尾,138.751793,35.155261
9950401,新静岡,138.387423,34.975823
9950402,日吉町,138.391114,34.977017
9950403,音羽町,138.395775,34.978387
9950404,春日町,138.400544,34.978387
9950405,柚木,138.406084,34.981891
9950406,長沼,138.412884,34.989069
9950407,古庄,138.419581,34.992855
9950408,県総合運動場,138.430113,34.993375
9950409,県立美術館前,138.438088,34.997494
9950410,草薙,138.44269,35.001457
9950411,御門台,138.452464,35.007902
9950412,狐ヶ崎,138.459739,35.011488
9950413,桜橋,138.477573,35.013107
9950414,入江岡,138.481264,35.014891
9950415,新清水,138.487539,35.017054
9950501,掛川,138.014256,34.769568
9950502,掛川市役所前,138.000143,34.770289
9950503,西掛川,137.99501,34.771952
9950504,桜木,137.972764,34.778216
9950505,いこいの広場,137.963773,34.788103
9950506,細谷,137.961606,34.792705
9950507,原谷,137.955023,34.808434
9950508,原田,137.952911,34.820183
9950509,戸綿,137.931038,34.831311
9950510,遠州森,137.924297,34.8311
9950539,森町病院前,137.917944,34.826389
9950511,円田,137.907574,34.820793
9950512,遠江一宮,137.889145,34.818045
9950513,敷地,137.864355,34.826218
9950514,豊岡,137.839758,34.837105
9950515,上野部,137.830058,34.847442
9950516,天竜二俣,137.820045,34.859118
9950517,二俣本町,137.813015,34.859504
9950518,西鹿島,137.807988,34.846758
9950519,岩水寺,137.792537,34.837705
9950520,宮口,137.773731,34.830389
9950521,フルーツパーク,137.731976,34.834406
9950522,都田,137.718272,34.828223
9950523,常葉大学前,137.709231,34.81989
9950524,金指,137.681103,34.816951
9950525,岡地,137.665686,34.812295
9950526,気賀,137.651937,34.80722
9950527,西気賀,137.621523,34.802323
9950528,寸座,137.612523,34.790102
9950529,浜名湖佐久米,137.599286,34.789146
9950530,東都筑,137.586571,34.790412
9950531,都筑,137.574516,34.79585
9950532,三ヶ日,137.551705,34.802565
9950533,奥浜名湖,137.545934,34.795068
9950534,尾奈,137.541755,34.783958
9950535,知波田,137.511873,34.753069
9950538,大森,137.509636,34.737865
9950536,アスモ前,137.49405,34.727685
9950537,新所原,137.485002,34.723343
9950601,新浜松,137.732456,34.703402
9950602,第一通り,137.732845,34.707477
9950603,遠州病院,137.73327,34.710657
9950604,八幡,137.73598,34.717012
9950605,助信,137.738697,34.724303
9950606,曳馬,137.7416039,34.7331485
9950607,上島,137.745462,34.741568
9950608,自動車学校前,137.751625,34.747489
9950609,さぎの宮,137.757327,34.757275
9950610,積志,137.763409,34.768082
9950611,遠州西ヶ崎,137.773905,34.776821
9950612,遠州小松,137.777838,34.784264
9950613,浜北,137.784356,34.791358
9950614,美薗中央公園,137.789764,34.798208
9950615,遠州小林,137.795538,34.808374
9950616,遠州芝本,137.798718,34.824024
9950617,遠州岩水寺,137.801131,34.834373
9950618,西鹿島,137.807988,34.846758
9950701,金谷,138.12605,34.819568
9950702,新金谷,138.137645,34.825737
9950703,代官町,138.126102,34.835493
9950704,日切,138.122394,34.839012
9950705,五和,138.120771,34.844806
9950706,神尾,138.101595,34.882842
9950707,福用,138.090124,34.901881
9950708,大和田,138.08215,34.921104
9950709,家山,138.077764,34.940071
9950710,抜里,138.087672,34.953373
9950711,川根温泉笹間渡,138.086114,34.962291
9950712,地名,138.087252,34.986019
9950713,塩郷,138.090612,34.997664
9950714,下泉,138.090078,35.022064
9950715,田野口,138.095416,35.0513
9950716,駿河徳山,138.110516,35.074758
9950717,青部,138.115473,35.089592
9950718,崎平,138.127411,35.091803
9950719,千頭,138.13656,35.107754
9950801,千頭,138.13656,35.107754
9950802,川根両国,138.140592,35.116836
9950803,沢間,138.134365,35.124705
9950804,土本,138.139186,35.136057
9950805,川根小山,138.14106,35.141753
9950806,奥泉,138.147796,35.149739
9950807,アプトいちしろ,138.144825,35.167514
9950808,長島ダム,138.157124,35.168787
9950809,ひらんだ,138.167507,35.164806
9950810,奥大井湖上,138.180792,35.1682
